participant,group,mean_rt__P_0,mean_rt__P_1,mean_rt__P_2,mean_rt__P_5,acc__P_0,acc__P_1,acc__P_2,acc__P_5,mean_rt__P_congruent,mean_rt__P_incongruent,mean_rt__P_neutral,acc__P_congruent,acc__P_incongruent,acc__P_neutral,mean_rt__M_1,mean_rt__M_2,mean_rt__M_5,acc__M_1,acc__M_2,acc__M_5,mean_rt__M_congruent,mean_rt__M_incongruent,mean_rt__M_neutral,acc__M_congruent,acc__M_incongruent,acc__M_neutral
771719516720,BCA,0.5008958333333333,0.48745625,0.50405,0.5213266666666666,100,100,100,93.75,0.47833333333333333,0.530608695652174,0.5008958333333333,100,95.83333333333334,100,0.4869625,0.475975,0.4361291666666667,100,100,100,0.46234166666666665,0.47476666666666667,0.4619583333333333,100,100,100
798938289447,BCA,0.40827083333333336,0.4403666666666667,0.4015066666666667,0.4403,100,93.75,93.75,100,0.42533750000000003,0.43021818181818183,0.40827083333333336,100,91.66666666666666,100,0.5800894736842105,0.57621,0.5541375,79.16666666666666,83.33333333333334,100,0.5592608695652174,0.63343125,0.5353041666666667,95.83333333333334,66.66666666666666,100
822385097411,BAC,0.50595,0.479225,0.5508,0.5452812499999999,100,100,100,100,0.5297291666666667,0.520475,0.50595,100,100,100,0.5482913043478261,0.5878416666666667,0.531625,95.83333333333334,100,100,0.5019333333333333,0.6236652173913043,0.5453,100,95.83333333333334,100
8233,ABC,0.5210083333333333,0.56578125,0.56073125,0.50501875,100,100,100,100,0.4804541666666667,0.6072333333333333,0.5210083333333333,100,100,100,0.5611608695652174,0.6159652173913044,0.48420416666666666,95.83333333333334,95.83333333333334,100,0.5172478260869565,0.61599565217391306,0.5262583333333334,95.83333333333334,95.83333333333334,100
8242,CBA,0.4964208333333333,0.47869285714285714,0.48924285714285715,0.5601866666666667,100,87.5,87.5,93.75,0.4651227272727273,0.558152380952381,0.4964208333333333,91.66666666666666,87.5,100,0.5801428571428572,0.5547045454545455,0.47381304347826086,87.5,91.66666666666666,95.83333333333334,0.500075,0.5997166666666667,0.5203125,100,75,100
8251,CBA,0.45390416666666666,0.46409375,0.45611333333333337,0.43363999999999997,100,100,93.75,93.75,0.4362916666666667,0.4682181818181818,0.45390416666666666,100,91.66666666666666,100,0.6482727272727272,0.6020434782608696,0.5563695652173913,91.66666666666666,95.83333333333334,95.83333333333334,0.5826708333333334,0.6252142857142857,0.5996478260869565,100,87.5,95.83333333333334
838440669607,CBA,0.5191,0.5551666666666667,0.59773125,0.56255,100,93.75,100,87.5,0.5253416666666667,0.6266047619047619,0.5191,100,87.5,100,0.78685,0.706535,0.6147625,91.66666666666666,83.33333333333334,100,0.6394478260869565,0.7247761904761905,0.7394590909090909,95.83333333333334,87.5,91.66666666666666
848199286335,CAB,0.575,0.594125,0.56559375,0.6545214285714286,95.83333333333334,100,100,87.5,0.5617083333333334,0.6471727272727272,0.575,100,91.66666666666666,95.83333333333334,0.9341583333333333,0.8063333333333333,0.7243869565217391,100,100,95.83333333333334,0.7461,0.8381000000000001,0.8854166666666666,100,95.83333333333334,100
8485,BAC,0.5041541666666667,0.53795,0.5174533333333333,0.51154375,100,100,93.75,100,0.4915125,0.5546695652173913,0.5041541666666667,100,95.83333333333334,100,1.1244583333333333,1.1685,0.8910913043478261,100,100,95.83333333333334,1.00055,1.0381,1.1515250000000001,100,95.83333333333334,100
8488,CBA,0.47739166666666666,0.4412,0.4756933333333333,0.4737,100,93.75,93.75,100,0.45837916666666667,0.46961363636363634,0.47739166666666666,100,91.66666666666666,100,0.6251217391304348,0.6331652173913044,0.5691166666666667,95.83333333333334,95.83333333333334,100,0.6031458333333333,0.6474652173913044,0.5753130434782608,100,95.83333333333334,95.83333333333334
8497,CBA,0.6057173913043479,0.5724666666666667,0.6302714285714286,0.6405923076923077,95.83333333333334,93.75,87.5,81.25,0.5898238095238095,0.6358190476190476,0.6057173913043479,87.5,87.5,95.83333333333334,1.0100571428571428,0.77135,0.8608454545454546,87.5,83.33333333333334,91.66666666666666,0.7530318181818182,1.0336888888888889,0.8871173913043479,91.66666666666666,75,95.83333333333334
8506,CBA,0.5273086956521739,0.4854,0.4977875,0.49229375,95.83333333333334,93.75,100,100,0.4989708333333333,0.4846521739130435,0.5273086956521739,100,95.83333333333334,95.83333333333334,0.6356391304347826,0.5614772727272728,0.5307999999999999,95.83333333333334,91.66666666666666,100,0.5403583333333333,0.5928476190476191,0.5955416666666666,100,87.5,100
8509,BAC,0.7029166666666666,0.8312066666666666,0.7446533333333333,0.8261642857142857,100,93.75,93.75,87.5,0.6923956521739131,0.918052380952381,0.7029166666666666,95.83333333333334,87.5,100,0.8951666666666667,0.676225,0.8087521739130434,100,83.33333333333334,95.83333333333334,0.7658863636363636,0.8682869565217392,0.7631681818181818,91.66666666666666,95.83333333333334,91.66666666666666
8515,ABC,0.557625,0.5520625,0.5241875,0.5077333333333334,100,100,100,93.75,0.5184166666666666,0.5388695652173913,0.557625,100,95.83333333333334,100,0.5654347826086956,0.5356521739130435,0.5259583333333333,95.83333333333334,95.83333333333334,100,0.5282083333333334,0.5674090909090909,0.5328333333333334,100,91.66666666666666,100
8533,ABC,0.49893333333333334,0.514625,0.5178875000000001,0.506925,100,100,100,100,0.4882875,0.5380041666666666,0.49893333333333334,100,100,100,0.7095166666666667,0.6826818181818182,0.6119833333333333,100,91.66666666666666,100,0.6648521739130435,0.7007333333333333,0.635904347826087,95.83333333333334,100,95.83333333333334
857677498017,CBA,0.51845,0.5082333333333333,0.5223625,0.49796666666666667,100,93.75,100,93.75,0.49843333333333334,0.5222,0.51845,100,91.66666666666666,100,0.6350782608695652,0.5823285714285714,0.5779388888888889,95.83333333333334,87.5,75,0.5433083333333333,0.6588058823529411,0.6190238095238095,100,70.83333333333334,87.5
8596,ABC,1.1740166666666665,0.7623800000000001,1.5733133333333333,0.82845625,100,93.75,93.75,100,1.2407958333333333,0.8414363636363636,1.1740166666666665,100,91.66666666666666,100,1.0892727272727274,0.7715190476190477,1.6087318181818182,91.66666666666666,87.5,91.66666666666666,1.1918875,1.2473235294117646,1.0728416666666667,100,70.83333333333334,100
8644,BCA,0.496075,0.47105,0.5701933333333333,0.5662214285714285,100,87.5,93.75,87.5,0.4835291666666667,0.6036842105263158,0.496075,100,79.16666666666666,100,0.6230818181818182,0.5903521739130435,0.5886565217391304,91.66666666666666,95.83333333333334,95.83333333333334,0.58645,0.6231666666666666,0.5940739130434782,100,87.5,95.83333333333334
8665,BAC,0.5838041666666667,0.57380625,0.697925,0.659,100,100,100,100,0.6474333333333333,0.6397208333333333,0.5838041666666667,100,100,100,0.8720826086956521,0.7921863636363636,0.78395,95.83333333333334,91.66666666666666,100,0.7353166666666666,0.8714181818181818,0.8470434782608696,100,91.66666666666666,95.83333333333334
8668,CAB,0.4997782608695652,0.5432133333333333,0.546475,0.53995,95.83333333333334,93.75,100,87.5,0.49877916666666666,0.5943047619047619,0.4997782608695652,100,87.5,95.83333333333334,0.557175,0.5320545454545454,0.5018086956521739,100,91.66666666666666,95.83333333333334,0.4787458333333333,0.5668190476190477,0.5510791666666667,100,87.5,100
8761,BAC,0.6419523809523809,0.70175,0.596,0.6898124999999999,87.5,100,100,100,0.6065833333333334,0.7184583333333333,0.6419523809523809,100,100,87.5,0.7624705882352941,0.852125,0.652,70.83333333333334,66.66666666666666,75,0.640875,0.4955,0.911695652173913,100,16.666666666666664,95.83333333333334
8767,CAB,0.6795833333333333,0.6906875,0.7644,0.7046875,100,100,93.75,100,0.6705217391304348,0.7654166666666666,0.6795833333333333,95.83333333333334,100,100,0.7069565217391305,0.6303478260869565,0.6291666666666667,95.83333333333334,95.83333333333334,100,0.6737916666666667,0.6395,0.6507499999999999,100,91.66666666666666,100
8791,CAB,0.6609375,0.65769375,0.68765625,0.66581875,100,100,100,100,0.6430208333333334,0.6977583333333334,0.6609375,100,100,100,1.0087260869565218,1.0208782608695652,0.9526875,95.83333333333334,95.83333333333334,100,1.0191916666666667,1.0746272727272728,0.8934583333333334,100,91.66666666666666,100
8800,ACB,0.5237000001666666,0.5264312500625,0.52442500025,0.581925000125,100,100,100,100,0.49554166679166667,0.5929791668333333,0.5237000001666666,100,100,100,0.6878260869130435,0.6940291665416667,0.6320666665833333,95.83333333333334,100,100,0.6572541665416667,0.7144260869130434,0.6433499999166666,100,95.83333333333334,100
8803,CBA,0.49294166666666667,0.5408125,0.58343125,0.5241375,100,100,100,100,0.513025,0.5858958333333333,0.49294166666666667,100,100,100,0.46679130434782606,0.45410833333333334,0.4403958333333333,95.83333333333334,100,100,0.4213875,0.5099565217391304,0.43175,100,95.83333333333334,100
8812,ABC,0.49491666666666667,0.52214375,0.51623125,0.5066625,100,100,100,100,0.49014166666666664,0.5398833333333334,0.49491666666666667,100,100,100,0.8163090909090909,0.739225,0.7182708333333333,91.66666666666666,100,100,0.7104208333333333,0.7726086956521739,0.7877652173913043,100,95.83333333333334,95.83333333333334
8815,ACB,0.4711125,0.4665,0.4601,0.479975,100,100,100,100,0.4496375,0.4880791666666667,0.4711125,100,100,100,0.6171954545454545,0.6197782608695652,0.5539913043478261,91.66666666666666,95.83333333333334,95.83333333333334,0.6045826086956522,0.6380818181818182,0.5492086956521739,95.83333333333334,91.66666666666666,95.83333333333334
8824,CBA,0.5297782608695653,0.55484375,0.65583125,0.5277,95.83333333333334,100,100,100,0.5425666666666666,0.61635,0.5297782608695653,100,100,95.83333333333334,0.6118416666666666,0.5251666666666667,0.5773791666666667,100,100,100,0.497225,0.6540958333333333,0.5630666666666667,100,100,100
8827,ACB,0.4881913043478261,0.55025625,0.52943125,0.51164,95.83333333333334,100,100,93.75,0.47452916666666667,0.589604347826087,0.4881913043478261,100,95.83333333333334,95.83333333333334,0.6046409090909091,0.6456166666666666,0.5946304347826087,91.66666666666666,100,95.83333333333334,0.642504347826087,0.6252608695652174,0.5789043478260869,95.83333333333334,95.83333333333334,95.83333333333334
8833,BAC,0.5003375,0.5038125,0.49136,0.51296875,100,100,93.75,100,0.48935416666666665,0.5171478260869565,0.5003375,100,95.83333333333334,100,0.7531695652173913,0.713421052631579,0.7012791666666667,95.83333333333334,79.16666666666666,100,0.7013791666666667,0.764885,0.7080818181818181,100,83.33333333333334,91.66666666666666
8842,CAB,0.4632173913043478,0.456875,0.47775,0.5954666666666667,95.83333333333334,100,100,93.75,0.4379565217391304,0.5755416666666666,0.4632173913043478,95.83333333333334,100,95.83333333333334,0.6317272727272727,0.5777826086956522,0.53775,91.66666666666666,95.83333333333334,100,0.512,0.648,0.5864090909090909,100,95.83333333333334,91.66666666666666
8845,BCA,0.6978291666666667,0.8438,0.83925625,0.7817875,100,100,100,100,0.696825,0.9464041666666667,0.6978291666666667,100,100,100,1.4570928571428572,1.24402,1.2939733333333334,58.333333333333336,62.5,62.5,0.7943458333333333,3.18865,1.8348666666666666,100,8.333333333333332,75
8857,CAB,0.548475,0.5421733333333333,0.5344333333333333,0.6073642857142857,100,93.75,93.75,87.5,0.5342958333333333,0.5914550000000001,0.548475,100,83.33333333333334,100,0.6227173913043478,0.5429652173913043,0.5613541666666667,95.83333333333334,95.83333333333334,100,0.5344625,0.5941545454545455,0.5993625,100,91.66666666666666,100
8863,CAB,0.8450916666666667,0.72631875,0.70555625,0.83318125,100,100,100,100,0.802475,0.7075625,0.8450916666666667,100,100,100,1.5213750000000001,0.9537083333333334,1.3930958333333334,100,100,100,0.8922583333333334,1.3242791666666667,1.6516416666666667,100,100,100
8866,BCA,0.5166,0.5099733333333333,0.52368125,0.55540625,100,93.75,100,100,0.5274166666666666,0.5329130434782609,0.5166,100,95.83333333333334,100,0.6595454545454545,0.6230727272727273,0.6290666666666667,45.83333333333333,45.83333333333333,50,0.5880625,NA,0.75441,100,NA,41.66666666666667
8875,CBA,0.624225,0.93638,0.6379375,0.67153125,100,93.75,100,100,0.684075,0.8078,0.624225,100,95.83333333333334,100,0.9302916666666666,0.9191416666666666,0.8349291666666667,100,100,100,0.938725,0.912875,0.8327625,100,100,100
8896,ACB,0.44127391304347824,0.44159375,0.4437285714285714,0.52008125,95.83333333333334,100,87.5,100,0.42209090909090907,0.5130416666666666,0.44127391304347824,91.66666666666666,100,95.83333333333334,0.5535954545454546,0.5525714285714286,0.50135,91.66666666666666,87.5,100,0.5056086956521739,0.5686227272727273,0.5307636363636363,95.83333333333334,91.66666666666666,91.66666666666666
8902,CAB,0.5444,0.53036875000000006,0.562875,0.55491875,100,100,100,100,0.5359666666666667,0.5628083333333334,0.5444,100,100,100,0.7435571428571429,0.546976923076923,0.65204,58.333333333333336,54.166666666666664,62.5,0.5561125,NA,0.7752444444444444,100,NA,75
8917,BCA,0.5434875,0.55416,0.57529375,0.55506875,100,93.75,100,100,0.5460625,0.5779434782608696,0.5434875,100,95.83333333333334,100,0.689895652173913,0.6516130434782609,0.6838208333333333,95.83333333333334,95.83333333333334,100,0.6748291666666667,0.6919652173913043,0.6589260869565218,100,95.83333333333334,95.83333333333334
8926,CAB,0.43572083333333333,0.42756666666666665,0.41191875,0.42282,100,93.75,100,93.75,0.39416249999999997,0.44939090909090906,0.43572083333333333,100,91.66666666666666,100,0.5270478260869566,0.5368260869565218,0.501875,95.83333333333334,95.83333333333334,100,0.5086958333333333,0.5305954545454545,0.5263458333333333,100,91.66666666666666,100
8929,CAB,0.4946,0.513675,0.53261875,0.51325,100,100,100,100,0.4786916666666667,0.5610041666666666,0.4946,100,100,100,0.5911739130434783,0.5768782608695652,0.5780416666666667,95.83333333333334,95.83333333333334,100,0.5679791666666667,0.6139260869565217,0.5646260869565217,100,95.83333333333334,95.83333333333334
8932,CBA,0.5351625,0.5963,0.5664875,0.5800125,100,100,100,100,0.5330333333333334,0.6288333333333334,0.5351625,100,100,100,0.64627083333333335,0.6043125,0.5844166666666667,100,100,100,0.5735875,0.6378041666666666,0.6236083333333333,100,100,100
8935,CAB,0.508775,0.5213875,0.49178125,0.4800125,100,100,100,100,0.4859583333333333,0.5094958333333334,0.508775,100,100,100,0.5778,0.5838090909090909,0.5727777777777778,58.333333333333336,45.83333333333333,37.5,0.502275,NA,0.76115,100,NA,41.66666666666667
8953,CBA,0.4996521739130435,0.5746875,0.5899285714285715,0.541875,95.83333333333334,100,87.5,100,0.5615833333333333,0.5748181818181818,0.4996521739130435,100,91.66666666666666,95.83333333333334,0.6366666666666667,0.7553571428571428,0.615375,50,58.333333333333336,66.66666666666666,0.5697083333333334,0.428,0.8211764705882353,100,4.166666666666666,70.83333333333334
8971,CBA,0.6668333333333334,0.9745875,0.87015,0.8302266666666667,100,100,100,93.75,0.8499125000000001,0.9378826086956522,0.6668333333333334,100,95.83333333333334,100,0.818304347826087,0.7134708333333333,0.6447391304347826,95.83333333333334,100,95.83333333333334,0.6739291666666667,0.7534772727272727,0.7509375,100,91.66666666666666,100
8986,BAC,0.5384875,0.5212733333333334,0.5120375,0.52213125,100,93.75,100,100,0.4840083333333333,0.5543304347826087,0.5384875,100,95.83333333333334,100,0.6460875,0.6254208333333333,0.5795708333333334,100,100,100,0.59255,0.6280875,0.6304416666666667,100,100,100
916438355576,CBA,0.4654166666666667,0.46724375,0.48399375,0.47851875,100,100,100,100,0.4603541666666667,0.4928166666666667,0.4654166666666667,100,100,100,0.7500347826086956,0.7235391304347826,0.7013125,95.83333333333334,95.83333333333334,100,0.7067208333333334,0.7566782608695652,0.7112521739130435,100,95.83333333333334,95.83333333333334
933126141410,CAB,0.5241869565217392,0.56215625,0.5043307692307692,0.5995,95.83333333333334,100,81.25,100,0.5168565217391304,0.6025045454545455,0.5241869565217392,95.83333333333334,91.66666666666666,95.83333333333334,0.5976541666666667,0.58766,0.5599260869565217,100,83.33333333333334,95.83333333333334,0.5310833333333334,0.6554368421052632,0.5739958333333334,100,79.16666666666666,100
939257332379,CAB,0.5930416666666667,0.6249333333333333,0.5611875,0.6084666666666667,100,93.75,100,93.75,0.5526666666666666,0.6461818181818182,0.5930416666666667,100,91.66666666666666,100,0.9367727272727273,1.0055,0.8239,91.66666666666666,91.66666666666666,83.33333333333334,0.856625,0.9551176470588235,0.9744347826086956,100,70.83333333333334,95.83333333333334
957558488938,CAB,0.4817208333333333,0.4955133333333333,0.4841333333333333,0.48572499999999996,100,93.75,93.75,100,0.49674347826086956,0.48005217391304345,0.4817208333333333,95.83333333333334,95.83333333333334,100,0.53555,0.7769846153846154,0.5831333333333334,50,54.166666666666664,37.5,0.5059041666666667,NA,0.96339,100,NA,41.66666666666667
